t,x,y,theta,dist,heading_err,v_cmd,omega_cmd
4.879793167114258,0.8921087555048227,0.7205870758457826,0.634507165852122,0.13570316474976726,3.5617559954737033e-06,0.10856253179981382,1.068526798642111e-05
4.895891189575195,0.8934897669279861,0.7216035565284632,0.6345073308268407,0.13396616424098143,3.436973308623692e-06,0.10717293139278515,1.0310919925871076e-05
4.91278600692749,0.8949383096338485,0.7226697433554999,0.6345074999715159,0.13225139733870714,3.3165622630448865e-06,0.10580111787096572,9.94968678913466e-06
4.929784774780273,0.896367151981024,0.7237214302833701,0.6345076628218971,0.13045277833491073,3.1931447237454336e-06,0.10436222266792859,9.5794341712363e-06
4.945787668228149,0.897693655437321,0.7246977918976517,0.6345078103892501,0.12867862054956508,3.074319857798713e-06,0.10294289643965207,9.222959573396139e-06
4.961876392364502,0.8990031795071427,0.7256616562765136,0.6345079527867235,0.1270315342065385,2.9666140259898555e-06,0.10162522736523082,8.899842077969566e-06
4.9778687953948975,0.9002959415333757,0.726613183375412,0.6345080901954385,0.12540553056870202,2.8626815642418535e-06,0.10032442445496162,8.58804469272556e-06
4.99387788772583,0.9015721560765984,0.7275525311028077,0.6345082227901719,0.12380033977742934,2.762390276522808e-06,0.09904027182194347,8.287170829568424e-06
5.009789705276489,0.9028320349507095,0.7284798553463461,0.6345083507395763,0.12221569542828435,2.6656125968749222e-06,0.09777255634262749,7.996837790624767e-06
5.0257861614227295,0.9040757872581003,0.7293953099987046,0.6345084742063971,0.12065133452680797,2.5722254299864744e-06,0.09652106762144638,7.716676289959423e-06
5.0428807735443115,0.9053803589347672,0.7303555305446348,0.6345086007940068,0.11910699744486994,2.4821099926519707e-06,0.09528559795589596,7.446329977955912e-06
5.0587849617004395,0.9065914924707346,0.7312469768593662,0.6345087155017426,0.11748714227962478,2.38974449962015e-06,0.09398971382369983,7.16923349886045e-06
5.074785470962524,0.9077871233964947,0.7321270127984173,0.6345088261908036,0.11598330685844996,2.3060221061577124e-06,0.09278664548675997,6.918066318473137e-06
5.090783596038818,0.9089674501502416,0.7329957844080979,0.63450893300198,0.1144987205306658,2.2252328459870796e-06,0.09159897642453264,6.675698537961239e-06
